Producto 317,71.8648970083729,30
Producto 318,58.108930299544305,24
Producto 319,44.66689643757581,45
Producto 320,15.81420817727075,16
Producto 321,33.200025329825756,95
Producto 322,69.0408936865015,79
Producto 323,28.774842562717076,46
Producto 324,65.51694221548411,47
Producto 325,68.33937790046105,45
Producto 326,70.3236255993185,66
Producto 327,69.81623630247122,25
Producto 328,68.72593114748604,77
Producto 329,76.01653402818211,68
Producto 330,97.40104251008057,17
Producto 331,43.45971253554774,22
Producto 332,33.445511394558125,66
Producto 333,54.58680798216611,16
Producto 334,94.5996957437835,44
Producto 335,22.639179425945798,60
Producto 336,49.84429502462983,74
Producto 337,50.59886953868766,58
Producto 338,96.52694380122082,72
Producto 339,84.11286786034208,14
Producto 340,19.799253493224207,17
Producto 341,86.87052670616181,83
Producto 342,69.14423607424749,80
Producto 343,46.88523819704332,19
Producto 344,32.51440897495716,74
Producto 345,72.89870367872578,90
Producto 346,99.98744742319981,27
Producto 347,34.44972919010051,41
Producto 348,83.95281079424181,23
Producto 349,42.45195828280562,16
Producto 350,14.631991760175886,68
Producto 351,81.52814930671795,85
Producto 352,90.13383544864024,76
Producto 353,27.600693334818292,85
Producto 354,64.76101476947412,46
Producto 355,11.120966300503786,44
Producto 356,60.04075194869419,97
Producto 357,37.67370291226901,28
Producto 358,46.923898452241836,31
Producto 359,80.68585812589417,5
Producto 360,48.59263113563449,47
Producto 361,69.85275376081401,20
Producto 362,16.291518404071596,84
Producto 363,92.88467662312625,62
Producto 364,99.18066431921106,48
Producto 365,41.029847545153956,2
Producto 366,87.40128543234081,50
Producto 367,15.685458995868945,13
Producto 368,87.93525254559353,38
Producto 369,25.079362481590707,18
Producto 370,88.44914872832871,86
Producto 371,79.85845042535173,46
Producto 372,52.938962608677286,8
Producto 373,59.174735397266346,73
Producto 374,27.548056975457353,42
Producto 375,31.64314467483862,37
Producto 376,46.89184733494664,86
Producto 377,81.01178804242186,41
Producto 378,32.137509862393586,84
Producto 379,60.13827977086857,68
Producto 380,74.21339343496383,62
Producto 381,93.76953424860773,100
Producto 382,89.79310175901794,67
Producto 383,58.0339569903361,92
Producto 384,52.12288531252918,87
Producto 385,51.54218288874038,47
Producto 386,21.614288532365364,95
Producto 387,47.74960059838179,51
Producto 388,10.21697996120303,44
Producto 389,89.57000469509927,29
Producto 390,54.77467760780959,98
Producto 391,62.33635578297045,29
Producto 392,47.88248700175746,94
Producto 393,28.21595513978078,91
Producto 394,30.011803343133508,75
Producto 395,44.98599451944613,76
Producto 396,42.601895830965766,80
Producto 397,66.30265051073232,31
Producto 398,76.20232699668551,69
Producto 399,36.999462920391416,87
Producto 400,36.51607451846568,12
Producto 401,19.48467346551216,96
Producto 402,46.24104705367136,100
Producto 403,21.402849965328446,18
Producto 404,92.7694347273181,97
Producto 405,73.94559572500057,28
Producto 406,15.035412904881458,30
Producto 407,75.36855983266419,3
Producto 408,20.506422724129184,100
Producto 409,30.489262424962725,60
Producto 410,87.01226848411466,71
Producto 411,13.95915490974383,23
Producto 412,43.16839988392251,68
Producto 413,11.344573674758589,11
Producto 414,83.75042249754729,36
Producto 415,10.365185194818395,33
Producto 416,71.09088051272361,78
Producto 417,27.39001609302352,41
Producto 418,72.10603378102724,45
Producto 419,72.28988113861348,29
Producto 420,62.578236186782455,85
Producto 421,75.5876668844207,6
Producto 422,73.10952373071952,88
Producto 423,30.660516077655195,98
Producto 424,35.307200486656484,65
Producto 425,85.19530616688756,22
Producto 426,48.46645715311924,53
Producto 427,49.660508301041666,45
Producto 428,87.95292286540035,48
Producto 429,78.20559663023377,8
Producto 430,36.64284144136927,80
Producto 431,73.26352974680368,26
Producto 432,74.04770016582745,88
Producto 433,11.09744067562853,42
Producto 434,22.851855362459787,86
Producto 435,45.62113644913185,56
Producto 436,79.62556175216044,71
Producto 437,24.336163179254264,6
Producto 438,22.753790899405203,56
Producto 439,36.084574568836615,66
Producto 440,45.3078383864937,88
Producto 441,78.3034380350099,60
Producto 442,49.518932698533064,62
Producto 443,16.25093353144945,7
Producto 444,91.14607966160771,51
Producto 445,85.74414165267164,94
Producto 446,76.08977774529963,63
Producto 447,89.46707606176726,96
Producto 448,81.51665413833481,56
Producto 449,80.03305162167916,92
Producto 450,63.10564776749593,53
Producto 451,44.31671722423304,5
Producto 452,24.931633262296945,21
Producto 453,15.989942017362733,45
Producto 454,46.82620697071599,80
Producto 455,89.29422591509761,74
Producto 456,61.335563415368725,3
Producto 457,24.52884429201784,63
Producto 458,33.566423531954484,56
Producto 459,58.94183309933609,79
Producto 460,26.226010204332894,100
Producto 461,43.580382150105685,41
Producto 462,61.787113631703136,48
Producto 463,32.44379146058817,83
Producto 464,78.17416510515625,56
Producto 465,43.54813540571438,27
Producto 466,29.79185182309552,47
Producto 467,49.217363332544835,91
Producto 468,92.40464639769796,59
Producto 469,83.92240952370585,47
Producto 470,83.11816433161366,24
Producto 471,15.063843894488334,87
Producto 472,78.63326055285117,72
Producto 473,92.28133468887104,64
Producto 474,52.96200643037118,58
Producto 475,66.9853200449308,43
Producto 476,32.627357842973915,68
Producto 477,97.5561278281222,97
Producto 478,65.52368588840326,28
Producto 479,98.75321962589767,55
Producto 480,47.37322476308362,47
Producto 481,97.96072452126113,23
Producto 482,27.15098551128693,31
Producto 483,27.829233675352224,36
Producto 484,20.406802031021464,88
Producto 485,61.8823917133216,12
Producto 486,77.66036790155039,86
Producto 487,99.78263245163534,83
Producto 488,42.37196849055769,67
Producto 489,40.12904953996418,13
Producto 490,59.48030907975207,42
Producto 491,72.06798918286435,68
Producto 492,67.37511743053162,70
Producto 493,42.95923653943824,83
Producto 494,57.29950426779167,94
Producto 495,57.84638996407782,9
Producto 496,74.24921939306074,80
Producto 497,16.231446961632308,74
Producto 498,68.19859152661184,18
Producto 499,14.901949975547009,47
Producto 500,17.83650905831211,56
